image_1,image_2,image_3,style_id,sub_class,class,sub_dept,dept,division,sku,vendor,apparel_type,color,leg_fit,neck_type,pant_length,print_type,sleeve_length
https://dks.scene7.com/is/image/dkscdn/19UARWRVLFLCGRPHCAPB_Black_Onyx_White,,,1348549,UA FLEECE BOTTOMS,UA FLEECE,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19784560,UNDER ARMOUR,,Black/Onyx White,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWRVLFLCGRPHCAPT_Level_Purple_Black,,,1344399,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19784533,UNDER ARMOUR,,Level Purple/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMVRTCLSCRPTGAPT_Black,,,GT23HY07973,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787550,JBI/CHAMPION JOG BRA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMVRTCLSCRPTGAPT_White,,,GT23HY07973,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787550,JBI/CHAMPION JOG BRA,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMVRTCLSCRPTGAPT_Granite_Heather,,,GT23HY07973,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787550,JBI/CHAMPION JOG BRA,,Granite Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMVRTCLSCRPTGAPT_Cherry_Pie,,,GT23HY07973,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787550,JBI/CHAMPION JOG BRA,,Cherry Pie,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIMWNTHRNGRPHCADT_Activ_Org_Act_Mrn_Col_Bur,,,F19080615,A RUNNING TOPS,A RUNNING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19789803,ADIDAS,,Activ Org/Act Mrn/Col Bur,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIMWNTHRNGRPHCADT_Grey_Four_Grey_Six_Bk,,,F19080615,A RUNNING TOPS,A RUNNING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19789803,ADIDAS,,Grey Four/Grey Six/Bk,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWRMRMDKYHLGRAPU_Black_Jet_Gray,,,1344333,UA MED IMPACT SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19791495,UNDER ARMOUR,,Black/Jet Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCRVRSWVAPT_Black,,,S2973FA19,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19797714,JBI/CHAMPION JOG BRA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CA2WGRPHCFLWTNKAPT_Peach_Whip,,,WAX31100GR,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19795259,DSG DIRECT,,Peach Whip,,,,,
https://dks.scene7.com/is/image/dkscdn/19CA2WGRPHCFLWTNKAPTA_Pure_Black,,,WAX31100GRWP,C PLUS TOPS,C PLUS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19795256,DSG DIRECT,,Pure Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCRVRSWVAPT_Cherry_Pie,,,S2973FA19,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19797714,JBI/CHAMPION JOG BRA,,Cherry Pie,,,,,
https://dks.scene7.com/is/image/dkscdn/18CHAMSCRPTGRPHCJAPT_Cherry_Pie,,,GT23H,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19089907,JBI/CHAMPION JOG BRA,,Cherry Pie,,,,,
https://dks.scene7.com/is/image/dkscdn/18CHAMSCRPTGRPHCJAPT_Kelly_Green,,,GT23H,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19089907,JBI/CHAMPION JOG BRA,,Kelly Green,,,,,
https://dks.scene7.com/is/image/dkscdn/19CA2WGRPHCFLWTNKAPT_Pure_Black,,,WAX31100GR,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19795259,DSG DIRECT,,Pure Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18CHAMSCRPTGRPHCJAPT_Jetson_Blue_Heather,,,GT23H,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19089907,JBI/CHAMPION JOG BRA,,Jetson Blue Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CA2WGRPHCFLWTNKAPTA_Peach_Whip,,,WAX31100GRWP,C PLUS TOPS,C PLUS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19795256,DSG DIRECT,,Peach Whip,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTCHGRPHCSHRAPB_Royal_Academy,,,1306443,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18768402,UNDER ARMOUR,,Royal/Academy,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTCHGRPHCSHRAPB_Pitch_Gray_Teal_Rush,,,1306443,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18768402,UNDER ARMOUR,,Pitch Gray/Teal Rush,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTCHGRPHCSHRAPB_Black_Beta_Red,,,1306443,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18768402,UNDER ARMOUR,,Black/Beta Red,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWGRPHCJRSYSSAPT_Purple,,,GT18H,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19638446,JBI/CHAMPION JOG BRA,,Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWGRPHCJRSYSSAPT_Orchid,,,GT18H,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19638446,JBI/CHAMPION JOG BRA,,Orchid,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWGRPHCJRSYSSAPT_Athletic_Navy,,,GT18H,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19638446,JBI/CHAMPION JOG BRA,,Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWGRPHCJRSYSSAPT_Jade,,,GT18H,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19638446,JBI/CHAMPION JOG BRA,,Jade,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYRNAPT_Oxford_Grey,,,GT20HY07703,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813248,JBI/CHAMPION JOG BRA,,Oxford Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYRNAPT_Granite_Heather,,,GT20HY07703,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813248,JBI/CHAMPION JOG BRA,,Granite Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWPWRBLNDJGGRAPB_Black,,,GF937,FLEECE BOTTOMS,FLEECE,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19814761,JBI/CHAMPION JOG BRA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWPWRBLNDJGGRAPB_Granite_Heather,,,GF937,FLEECE BOTTOMS,FLEECE,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19814761,JBI/CHAMPION JOG BRA,,Granite Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYRNAPT_Oatmeal_Heather,,,GT20HY07703,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813248,JBI/CHAMPION JOG BRA,,Oatmeal Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYTNAPTA_Imperial_Indigo_Heather,,,GT24HY07703,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813269,JBI/CHAMPION JOG BRA,,Imperial Indigo Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWPWRBLNDJGGRAPB_Oxford_Grey,,,GF937,FLEECE BOTTOMS,FLEECE,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19814761,JBI/CHAMPION JOG BRA,,Oxford Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYRNAPT_Imperial_Indigo_Heather,,,GT20HY07703,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813248,JBI/CHAMPION JOG BRA,,Imperial Indigo Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWPWRBLNDJGGRAPB_Navy,,,GF937,FLEECE BOTTOMS,FLEECE,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19814761,JBI/CHAMPION JOG BRA,,Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYTNAPT_Black,,,GT24HY06794,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813249,JBI/CHAMPION JOG BRA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWRMRMDKYHLGRAPU_Midnight_Navy_White,,,1344333,UA MED IMPACT SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19791495,UNDER ARMOUR,,Midnight Navy/White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMGRPHCJRSYTNAPT_White,,,GT24HY06794,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19813249,JBI/CHAMPION JOG BRA,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIWPRFBSGRPHCTAPT_Aero_Pink,,,F19APW129D,A FITNESS TOPS,A FITNESS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19824545,ADIDAS,,Aero Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIWGRPHCPDDDBRAPU_Trace_Purple,,,S19APW101DF,A MED IMPACT SPORTS BRA,A SPORTS BRA UNDERWEAR,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19384426,ADIDAS,,Trace Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIWPRFBSGRPHCTAPT_Dgh,,,F19APW129D,A FITNESS TOPS,A FITNESS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19824545,ADIDAS,,Dgh,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIMMSHGRPHC2PKAPU_Black_Conspire_Grey,,,5148188,A UNDERWEAR,A UNDERWEAR,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19851350,AGRON,,Black Conspire/Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19ADIWPRFBSGRPHCTAPT_Glow_Pink,,,F19APW129D,A FITNESS TOPS,A FITNESS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19824545,ADIDAS,,Glow Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/18NWBWGRPHCHTHRTCAPT_Black_Heather,,,WT91132,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19436740,NEW BALANCE ATHL SHOE CO,,Black Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19NWBWGRPHCHTHRTCAPT_Athletic_Grey,,,WT91131,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19437977,NEW BALANCE ATHL SHOE CO,,Athletic Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMLSSCRPTGRPHAPT_Surf_The_Web,,,GT78HY07718,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19882865,JBI/CHAMPION JOG BRA,,Surf The Web,,,,,
https://dks.scene7.com/is/image/dkscdn/18CHAMPBLNDGRPHCSAPTA_Olive,,,GF89HY07718,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19882859,JBI/CHAMPION JOG BRA,,Olive,,,,,
https://dks.scene7.com/is/image/dkscdn/18CHAMPBLNDGRPHCSAPTA_White,,,GF89HY06794,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19430050,JBI/CHAMPION JOG BRA,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDGRPHAPT_Olive,,,GF88HY07718,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19882853,JBI/CHAMPION JOG BRA,,Olive,,,,,
https://dks.scene7.com/is/image/dkscdn/19NWBWGRPHCHTHRTCAPT_Pigment_Heather,,,WT91131,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19437977,NEW BALANCE ATHL SHOE CO,,Pigment Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMLSSCRPTGRPHAPT_Granite_Heather,,,GT78HY07718,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19882865,JBI/CHAMPION JOG BRA,,Granite Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19BROMDSTNCGRPHCTAPT_Dark_Heather_Grey,,,211232,O RUNNING TOPS,O RUNNING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19940907,"BROOKS SPORTS, INC.",,Dark heather Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19BROMDSTNCGRPHCTAPT_Light_Heather_Grey,,,211232,O RUNNING TOPS,O RUNNING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19940907,"BROOKS SPORTS, INC.",,Light Heather Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTCHGRPHCSHRAPB_Baroque_Green,,,1306443,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18768402,UNDER ARMOUR,,Baroque Green,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARMFPHDBGLGGRPAPT_Black_Beta_Red,,,1345321,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19949970,UNDER ARMOUR,,Black/Beta Red,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARMFPHDBGLGGRPAPT_Mod_Gray_Hthr_Jet_Gray,,,1345321,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19949970,UNDER ARMOUR,,Mod Gray Hthr/Jet Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARMFPHDBGLGGRPAPT_Black_Jet_Gray,,,1345321,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19949970,UNDER ARMOUR,,Black/Jet Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARMFPHDBGLGGRPAPT_Academy_Mod_Gray,,,1345321,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19949970,UNDER ARMOUR,,Academy/Mod Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARMFPHDBGLGGRPAPT_Royal_Mod_Gray,,,1345321,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19949970,UNDER ARMOUR,,Royal/Mod Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTCHGRPHCSHRAPB_Wire,,,1306443,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18768402,UNDER ARMOUR,,Wire/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWCGRMRLGGNGGAPB_Black_Black,,,1344528,UA COLD COMPRSSION BOTTMS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19961909,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWCGRMRLGGNGGAPB_Downpour_Gray_Black,,,1344528,UA COLD COMPRSSION BOTTMS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19961909,UNDER ARMOUR,,Downpour Gray/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19UARWCGRMRLGGNGGAPB_Mobile_Blue_Black,,,1344528,UA COLD COMPRSSION BOTTMS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19961909,UNDER ARMOUR,,Mobile Blue/Black,,,,,
